Country,CountryCode,Region,IncomeGroup,Year,RPCO2Change,GDPChange,Recession
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1972,0.126776905,0.129891864,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1973,0.215316937,0.264203452,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1974,0.096413153,0.30779556,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1975,-0.120392888,0.106063684,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1976,0.231312545,0.096341306,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1977,0.119544209,0.200459173,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1978,0.260709151,0.192050816,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1979,-0.08822965,0.299450625,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1980,0.120780476,0.266451543,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1981,-0.068869526,0.229211193,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1982,-0.015029181,-0.063884182,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1983,0.033468609,0.016729304,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1984,0.058255033,-0.229200433,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1985,0.038658144,-0.291776226,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1986,0.069259374,0.102469093,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1987,0.134300196,0.036567291,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1988,0.142389321,0.042233982,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1989,0.03717695,0.087875665,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1990,-0.039924476,0.189499555,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1991,-0.015075106,0.170936159,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1992,0.226530287,-0.000737025,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1993,0.129523217,-0.011700452,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1994,0.168211397,0.059994033,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1995,0.156527096,0.124641111,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1996,-0.055458404,0.05565851,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1997,0.110027399,-0.004435612,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1998,0.062001405,-0.090685378,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,1999,-0.001822117,-0.065573181,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2000,-0.175915116,-0.018006493,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2001,0.024784173,-0.059239738,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2002,0.043771261,-0.168813558,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2003,0.045167767,0.049632872,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2004,0.007396525,0.230025616,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2005,-0.069291979,0.09772962,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2006,0.034075321,0.23185529,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2007,0.033993469,0.310747462,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2008,0.058490257,0.357682495,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2009,0.059268052,-0.103180543,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2010,0.108196624,0.20177943,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2011,0.035232038,0.222002586,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2012,-0.00489255,-0.026278759,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2013,-0.00022017,0.143495677,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2014,0.055312233,0.029714077,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2015,0.108603705,-0.114082558,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2016,0.182249454,-0.016145445,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2017,0.120370857,0.067896728,0
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2018,0.010993749,0.022021489,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2019,0.020887367,-0.067326614,1
Peru,PER,Latin America & Caribbean,Upper middle income,1962,0.153579701,0.101570603,0
Peru,PER,Latin America & Caribbean,Upper middle income,1963,0.026464033,0.064608064,0
Peru,PER,Latin America & Caribbean,Upper middle income,1964,0.198531296,0.175805295,0
Peru,PER,Latin America & Caribbean,Upper middle income,1965,-0.024586416,0.152683982,0
Peru,PER,Latin America & Caribbean,Upper middle income,1966,0.107895976,0.150387419,0
Peru,PER,Latin America & Caribbean,Upper middle income,1967,0.030155157,-0.01311791,0
Peru,PER,Latin America & Caribbean,Upper middle income,1968,0.062043551,-0.100766847,0
Peru,PER,Latin America & Caribbean,Upper middle income,1969,0.055129028,0.088835676,0
Peru,PER,Latin America & Caribbean,Upper middle income,1970,0.162284113,0.125947185,0
Peru,PER,Latin America & Caribbean,Upper middle income,1971,0.046538064,0.085001344,0
Peru,PER,Latin America & Caribbean,Upper middle income,1972,-0.023686454,0.07849392,0
Peru,PER,Latin America & Caribbean,Upper middle income,1973,0.087034878,0.164175843,0
Peru,PER,Latin America & Caribbean,Upper middle income,1974,0.08123867,0.226825298,1
Peru,PER,Latin America & Caribbean,Upper middle income,1975,0.028336494,0.185637393,1
Peru,PER,Latin America & Caribbean,Upper middle income,1976,0.021449235,-0.079760673,0
Peru,PER,Latin America & Caribbean,Upper middle income,1977,0.039827529,-0.106898384,0
Peru,PER,Latin America & Caribbean,Upper middle income,1978,-0.038018825,-0.167097488,0
Peru,PER,Latin America & Caribbean,Upper middle income,1979,-0.008842856,0.2453358,0
Peru,PER,Latin America & Caribbean,Upper middle income,1980,0.082996139,0.107930522,0
Peru,PER,Latin America & Caribbean,Upper middle income,1981,-0.001802293,0.164781147,0
Peru,PER,Latin America & Caribbean,Upper middle income,1982,-0.017874864,-0.017425697,0
Peru,PER,Latin America & Caribbean,Upper middle income,1983,-0.135978488,-0.222842371,0
Peru,PER,Latin America & Caribbean,Upper middle income,1984,0.011616532,-0.008922353,1
Peru,PER,Latin America & Caribbean,Upper middle income,1985,-0.057186434,-0.081255834,1
Peru,PER,Latin America & Caribbean,Upper middle income,1986,0.119004081,-0.099665299,0
Peru,PER,Latin America & Caribbean,Upper middle income,1987,0.179785618,0.327790915,0
Peru,PER,Latin America & Caribbean,Upper middle income,1988,-0.026435414,-0.270512054,0
Peru,PER,Latin America & Caribbean,Upper middle income,1989,-0.13022924,0.426217362,0
Peru,PER,Latin America & Caribbean,Upper middle income,1990,-0.016811722,0.149500717,1
Peru,PER,Latin America & Caribbean,Upper middle income,1991,-0.030063554,0.274266773,1
Peru,PER,Latin America & Caribbean,Upper middle income,1992,0.011181268,0.027047131,1
Peru,PER,Latin America & Caribbean,Upper middle income,1993,0.138197495,-0.049794207,1
Peru,PER,Latin America & Caribbean,Upper middle income,1994,-0.005523689,0.264580022,0
Peru,PER,Latin America & Caribbean,Upper middle income,1995,0.038252136,0.165953495,0
Peru,PER,Latin America & Caribbean,Upper middle income,1996,-0.018010976,0.017346228,1
Peru,PER,Latin America & Caribbean,Upper middle income,1997,0.126595087,0.033315576,0
Peru,PER,Latin America & Caribbean,Upper middle income,1998,0.011980354,-0.062138553,0
Peru,PER,Latin America & Caribbean,Upper middle income,1999,0.05711381,-0.110319104,0
Peru,PER,Latin America & Caribbean,Upper middle income,2000,0.031960155,0.016160902,0
Peru,PER,Latin America & Caribbean,Upper middle income,2001,-0.104714177,-0.007216435,0
Peru,PER,Latin America & Caribbean,Upper middle income,2002,7.05196E-05,0.04108427,0
Peru,PER,Latin America & Caribbean,Upper middle income,2003,-0.030670349,0.061548089,0
Peru,PER,Latin America & Caribbean,Upper middle income,2004,0.208811619,0.126485298,0
Peru,PER,Latin America & Caribbean,Upper middle income,2005,0.16407652,0.12927538,0
Peru,PER,Latin America & Caribbean,Upper middle income,2006,-0.230592222,0.155644902,0
Peru,PER,Latin America & Caribbean,Upper middle income,2007,0.221526146,0.143212353,0
Peru,PER,Latin America & Caribbean,Upper middle income,2008,0.178012729,0.170420003,1
Peru,PER,Latin America & Caribbean,Upper middle income,2009,0.259112153,-0.005758442,1
Peru,PER,Latin America & Caribbean,Upper middle income,2010,0.116064812,0.21114774,0
Peru,PER,Latin America & Caribbean,Upper middle income,2011,-0.143337043,0.154843249,0
Peru,PER,Latin America & Caribbean,Upper middle income,2012,0.106152436,0.112389304,0
Peru,PER,Latin America & Caribbean,Upper middle income,2013,-0.207307872,0.034887658,0
Peru,PER,Latin America & Caribbean,Upper middle income,2014,0.142665647,-0.012413139,0
Peru,PER,Latin America & Caribbean,Upper middle income,2015,-0.007281494,-0.066504799,0
Peru,PER,Latin America & Caribbean,Upper middle income,2016,0.075240187,-0.003869649,0
Peru,PER,Latin America & Caribbean,Upper middle income,2017,0.002453986,0.081468331,0
Peru,PER,Latin America & Caribbean,Upper middle income,2018,0.032800352,0.034383063,1
Peru,PER,Latin America & Caribbean,Upper middle income,2019,0.005956732,0.005252658,1
Poland,POL,Europe & Central Asia,High income,1991,-0.007311705,0.291317457,1
Poland,POL,Europe & Central Asia,High income,1992,-0.02438634,0.099966669,1
Poland,POL,Europe & Central Asia,High income,1993,0.00189983,0.015524293,1
Poland,POL,Europe & Central Asia,High income,1994,-0.013558526,0.151221684,0
Poland,POL,Europe & Central Asia,High income,1995,0.006504855,0.282449854,0
Poland,POL,Europe & Central Asia,High income,1996,0.040375228,0.124944068,1
Poland,POL,Europe & Central Asia,High income,1997,-0.026556187,-0.005866205,0
Poland,POL,Europe & Central Asia,High income,1998,-0.076901376,0.095794232,0
Poland,POL,Europe & Central Asia,High income,1999,-0.029385396,-0.026565805,0
Poland,POL,Europe & Central Asia,High income,2000,-0.035937035,0.02350412,0
Poland,POL,Europe & Central Asia,High income,2001,-0.011629151,0.108807128,0
Poland,POL,Europe & Central Asia,High income,2002,-0.023097029,0.043261168,0
Poland,POL,Europe & Central Asia,High income,2003,0.042436608,0.094951894,0
Poland,POL,Europe & Central Asia,High income,2004,0.014840542,0.171843672,0
Poland,POL,Europe & Central Asia,High income,2005,-0.003038576,0.200575027,0
Poland,POL,Europe & Central Asia,High income,2006,0.042939072,0.126398304,0
Poland,POL,Europe & Central Asia,High income,2007,-0.001984984,0.245601119,0
Poland,POL,Europe & Central Asia,High income,2008,-0.018502027,0.243591766,1
Poland,POL,Europe & Central Asia,High income,2009,-0.041004098,-0.176476481,1
Poland,POL,Europe & Central Asia,High income,2010,0.056849795,0.094304168,0
Poland,POL,Europe & Central Asia,High income,2011,-0.001956771,0.100416149,0
Poland,POL,Europe & Central Asia,High income,2012,-0.022769207,-0.056362744,0
Poland,POL,Europe & Central Asia,High income,2013,-0.012633046,0.045749642,0
Poland,POL,Europe & Central Asia,High income,2014,-0.038186072,0.041969917,0
Poland,POL,Europe & Central Asia,High income,2015,0.010254974,-0.118616362,0
Poland,POL,Europe & Central Asia,High income,2016,0.034852181,-0.010419043,0
Poland,POL,Europe & Central Asia,High income,2017,0.041137718,0.113858128,0
Poland,POL,Europe & Central Asia,High income,2018,0.001082942,0.115675245,1
Poland,POL,Europe & Central Asia,High income,2019,-0.044652036,0.014482662,1
Portugal,PRT,Europe & Central Asia,High income,1962,0.023337432,0.065641314,0
Portugal,PRT,Europe & Central Asia,High income,1963,0.077685403,0.060460253,0
Portugal,PRT,Europe & Central Asia,High income,1964,0.099468605,0.083857499,0
Portugal,PRT,Europe & Central Asia,High income,1965,0.052240948,0.111202392,0
Portugal,PRT,Europe & Central Asia,High income,1966,0.021812039,0.103850863,0
Portugal,PRT,Europe & Central Asia,High income,1967,0.047022187,0.124894052,0
Portugal,PRT,Europe & Central Asia,High income,1968,0.048480237,0.111711864,0
Portugal,PRT,Europe & Central Asia,High income,1969,0.123184221,0.106634626,0
Portugal,PRT,Europe & Central Asia,High income,1970,0.04410906,0.173824889,0
Portugal,PRT,Europe & Central Asia,High income,1971,0.074769097,0.139661758,0
Portugal,PRT,Europe & Central Asia,High income,1972,0.117956912,0.223316236,0
Portugal,PRT,Europe & Central Asia,High income,1973,0.089459865,0.342267003,0
Portugal,PRT,Europe & Central Asia,High income,1974,0.035089725,0.144411206,1
Portugal,PRT,Europe & Central Asia,High income,1975,0.030530687,0.063596331,1
Portugal,PRT,Europe & Central Asia,High income,1976,0.049379865,0.021454043,0
Portugal,PRT,Europe & Central Asia,High income,1977,0.012506629,0.04329258,0
Portugal,PRT,Europe & Central Asia,High income,1978,-0.000892101,0.083772004,0
Portugal,PRT,Europe & Central Asia,High income,1979,0.100547419,0.121397386,0
Portugal,PRT,Europe & Central Asia,High income,1980,0.077161907,0.222360494,0
Portugal,PRT,Europe & Central Asia,High income,1981,0.008478331,-0.03633555,0
Portugal,PRT,Europe & Central Asia,High income,1982,0.074050925,-0.051148156,0
Portugal,PRT,Europe & Central Asia,High income,1983,0.031095425,-0.111839007,0
Portugal,PRT,Europe & Central Asia,High income,1984,-0.03704857,-0.077771627,1
Portugal,PRT,Europe & Central Asia,High income,1985,-0.057794297,0.07232017,1
Portugal,PRT,Europe & Central Asia,High income,1986,0.11395138,0.427605509,0
Portugal,PRT,Europe & Central Asia,High income,1987,0.032336,0.243897006,0
Portugal,PRT,Europe & Central Asia,High income,1988,0.0438875,0.170660649,0
Portugal,PRT,Europe & Central Asia,High income,1989,0.25346118,0.076939428,0
Portugal,PRT,Europe & Central Asia,High income,1990,0.104364372,0.301869541,1
Portugal,PRT,Europe & Central Asia,High income,1991,0.041640666,0.136261179,1
Portugal,PRT,Europe & Central Asia,High income,1992,0.083664619,0.206673089,1
Portugal,PRT,Europe & Central Asia,High income,1993,-0.029422233,-0.118024355,1
Portugal,PRT,Europe & Central Asia,High income,1994,0.017301462,0.046426796,0
Portugal,PRT,Europe & Central Asia,High income,1995,0.083673935,0.180814283,0
Portugal,PRT,Europe & Central Asia,High income,1996,-0.050459272,0.034268496,1
Portugal,PRT,Europe & Central Asia,High income,1997,0.055980421,-0.050027059,0
Portugal,PRT,Europe & Central Asia,High income,1998,0.083169352,0.053880946,0
Portugal,PRT,Europe & Central Asia,High income,1999,0.128930688,0.02228612,0
Portugal,PRT,Europe & Central Asia,High income,2000,-0.018522257,-0.078046645,0
Portugal,PRT,Europe & Central Asia,High income,2001,-0.005757709,0.01973064,0
Portugal,PRT,Europe & Central Asia,High income,2002,0.067641213,0.09814477,0
Portugal,PRT,Europe & Central Asia,High income,2003,-0.073850737,0.224278295,0
Portugal,PRT,Europe & Central Asia,High income,2004,0.044024219,0.143883025,0
Portugal,PRT,Europe & Central Asia,High income,2005,0.033137257,0.041158279,0
Portugal,PRT,Europe & Central Asia,High income,2006,-0.067876464,0.055916138,0
Portugal,PRT,Europe & Central Asia,High income,2007,-0.038402378,0.149284749,0
Portugal,PRT,Europe & Central Asia,High income,2008,-0.037047918,0.090661133,1
Portugal,PRT,Europe & Central Asia,High income,2009,-0.046234207,-0.071948665,1
Portugal,PRT,Europe & Central Asia,High income,2010,-0.073616436,-0.024332676,0
Portugal,PRT,Europe & Central Asia,High income,2011,-0.022584206,0.030589436,0
Portugal,PRT,Europe & Central Asia,High income,2012,-0.035333775,-0.113082033,0
Portugal,PRT,Europe & Central Asia,High income,2013,-0.036041762,0.052621335,0
Portugal,PRT,Europe & Central Asia,High income,2014,-0.004431887,0.019737521,0
Portugal,PRT,Europe & Central Asia,High income,2015,0.090631217,-0.128291008,0
Portugal,PRT,Europe & Central Asia,High income,2016,-0.035156765,0.038250739,0
Portugal,PRT,Europe & Central Asia,High income,2017,0.084518042,0.075683166,0
Portugal,PRT,Europe & Central Asia,High income,2018,-0.059164774,0.09642081,1
Portugal,PRT,Europe & Central Asia,High income,2019,-0.056031604,-0.013177519,1
Qatar,QAT,Middle East & North Africa,High income,1971,0.209331113,0.178158098,0
Qatar,QAT,Middle East & North Africa,High income,1972,0.178373772,0.204315604,0
Qatar,QAT,Middle East & North Africa,High income,1973,0.156075389,0.427971209,0
Qatar,QAT,Middle East & North Africa,High income,1974,-0.158835978,1.799716703,1
Qatar,QAT,Middle East & North Africa,High income,1975,0.044743182,-0.021749147,1
Qatar,QAT,Middle East & North Africa,High income,1976,-0.052293983,0.23630589,0
Qatar,QAT,Middle East & North Africa,High income,1977,-0.044228588,0.049537452,0
Qatar,QAT,Middle East & North Africa,High income,1978,0.060808213,0.063874711,0
Qatar,QAT,Middle East & North Africa,High income,1979,0.36347896,0.300602842,0
Qatar,QAT,Middle East & North Africa,High income,1980,-0.08790351,0.275128032,0
Qatar,QAT,Middle East & North Africa,High income,1981,-0.01842323,-0.00236195,0
Qatar,QAT,Middle East & North Africa,High income,1982,-0.039388478,-0.215413913,0
Qatar,QAT,Middle East & North Africa,High income,1983,-0.088557443,-0.236933446,0
Qatar,QAT,Middle East & North Africa,High income,1984,0.093881812,-0.060481428,1
Qatar,QAT,Middle East & North Africa,High income,1985,0.00648681,-0.155492082,1
Qatar,QAT,Middle East & North Africa,High income,1986,0.071836144,-0.23424613,0
Qatar,QAT,Middle East & North Africa,High income,1987,-0.135408038,0.01553564,0
Qatar,QAT,Middle East & North Africa,High income,1988,0.037237612,0.055025711,0
Qatar,QAT,Middle East & North Africa,High income,1989,0.201275612,0.032391357,0
Qatar,QAT,Middle East & North Africa,High income,1990,-0.178326828,0.099736737,1
Qatar,QAT,Middle East & North Africa,High income,1991,0.502536305,-0.086047781,1
Qatar,QAT,Middle East & North Africa,High income,1992,0.529959727,0.092759795,1
Qatar,QAT,Middle East & North Africa,High income,1993,0.147738226,-0.075382334,1
Qatar,QAT,Middle East & North Africa,High income,1994,-0.009056098,0.019137998,0
Qatar,QAT,Middle East & North Africa,High income,1995,0.032984584,0.089770367,0
Qatar,QAT,Middle East & North Africa,High income,1996,0.015342333,0.093862969,1
Qatar,QAT,Middle East & North Africa,High income,1997,0.16115407,0.217293117,0
Qatar,QAT,Middle East & North Africa,High income,1998,-0.136988522,-0.11898641,0
Qatar,QAT,Middle East & North Africa,High income,1999,-0.030986386,0.168346079,0
Qatar,QAT,Middle East & North Africa,High income,2000,0.105371385,0.379880826,0
Qatar,QAT,Middle East & North Africa,High income,2001,0.192337609,-0.048667072,0
Qatar,QAT,Middle East & North Africa,High income,2002,-0.012437192,0.059528558,0
Qatar,QAT,Middle East & North Africa,High income,2003,0.01467795,0.142409934,0
Qatar,QAT,Middle East & North Africa,High income,2004,0.034164527,0.220381479,0
Qatar,QAT,Middle East & North Africa,High income,2005,0.186834169,0.221502743,0
Qatar,QAT,Middle East & North Africa,High income,2006,0.24671668,0.156922867,0
Qatar,QAT,Middle East & North Africa,High income,2007,-0.004695459,0.098968319,0
Qatar,QAT,Middle East & North Africa,High income,2008,0.021584678,0.226418839,1
Qatar,QAT,Middle East & North Africa,High income,2009,0.067537988,-0.263478093,1
Qatar,QAT,Middle East & North Africa,High income,2010,0.048442735,0.140600616,0
Qatar,QAT,Middle East & North Africa,High income,2011,0.107448143,0.222636698,0
Qatar,QAT,Middle East & North Africa,High income,2012,0.158899029,0.032357455,0
Qatar,QAT,Middle East & North Africa,High income,2013,-0.104065366,-0.000297089,0
Qatar,QAT,Middle East & North Africa,High income,2014,0.281527071,-0.014019722,0
Qatar,QAT,Middle East & North Africa,High income,2015,-0.002108887,-0.248268442,0
Qatar,QAT,Middle East & North Africa,High income,2016,-0.033884354,-0.093211851,0
Qatar,QAT,Middle East & North Africa,High income,2017,0.033243065,0.034320349,0
Qatar,QAT,Middle East & North Africa,High income,2018,0.034816327,0.114725451,1
Qatar,QAT,Middle East & North Africa,High income,2019,0.000915651,-0.057959598,1
Romania,ROU,Europe & Central Asia,High income,1988,0.002787901,0.057384016,0
Romania,ROU,Europe & Central Asia,High income,1989,0.006492303,0.027127207,0
Romania,ROU,Europe & Central Asia,High income,1990,-0.207461034,-0.075469674,1
Romania,ROU,Europe & Central Asia,High income,1991,-0.176716577,-0.249869205,1
Romania,ROU,Europe & Central Asia,High income,1992,-0.059539075,-0.125834131,1
Romania,ROU,Europe & Central Asia,High income,1993,-0.062865864,0.050837981,1
Romania,ROU,Europe & Central Asia,High income,1994,-0.00708969,0.142446401,0
Romania,ROU,Europe & Central Asia,High income,1995,0.041581938,0.247276159,0
Romania,ROU,Europe & Central Asia,High income,1996,0.024112415,-0.010462391,1
Romania,ROU,Europe & Central Asia,High income,1997,-0.069343071,-0.034100994,0
Romania,ROU,Europe & Central Asia,High income,1998,-0.111609881,0.174437252,0
Romania,ROU,Europe & Central Asia,High income,1999,-0.156035004,-0.136346685,0
Romania,ROU,Europe & Central Asia,High income,2000,0.051527615,0.037513907,0
Romania,ROU,Europe & Central Asia,High income,2001,0.051346403,0.099567085,0
Romania,ROU,Europe & Central Asia,High income,2002,0.013733571,0.161465116,0
Romania,ROU,Europe & Central Asia,High income,2003,0.034991187,0.263943492,0
Romania,ROU,Europe & Central Asia,High income,2004,-0.009738481,0.304370002,0
Romania,ROU,Europe & Central Asia,High income,2005,-0.015107775,0.321316832,0
Romania,ROU,Europe & Central Asia,High income,2006,0.023256558,0.246770231,0
Romania,ROU,Europe & Central Asia,High income,2007,0.0319529,0.452048894,0
Romania,ROU,Europe & Central Asia,High income,2008,-0.026797315,0.24818617,1
Romania,ROU,Europe & Central Asia,High income,2009,-0.184872515,-0.180825813,1
Romania,ROU,Europe & Central Asia,High income,2010,-0.020161946,-0.039077813,0
Romania,ROU,Europe & Central Asia,High income,2011,0.062030386,0.107758992,0
Romania,ROU,Europe & Central Asia,High income,2012,-0.036445676,-0.065072932,0
Romania,ROU,Europe & Central Asia,High income,2013,-0.108744115,0.12233861,0
Romania,ROU,Europe & Central Asia,High income,2014,0.007239239,0.051930559,0
Romania,ROU,Europe & Central Asia,High income,2015,0.003786696,-0.106985567,0
Romania,ROU,Europe & Central Asia,High income,2016,-0.024610003,0.064603508,0
Romania,ROU,Europe & Central Asia,High income,2017,0.029872105,0.131873746,0
Romania,ROU,Europe & Central Asia,High income,2018,-0.014425041,0.147309778,1
Romania,ROU,Europe & Central Asia,High income,2019,-0.02426432,0.04190685,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1983,0,-0.082915208,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1984,0,-0.029288571,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1985,0,-0.128863412,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1986,0,0.052602426,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1987,0,0.10375544,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1988,0,0.187652275,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1989,0.064516129,-0.07935469,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1990,-0.151515152,0.017991802,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1991,0.035714286,-0.008615108,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1992,0.034482759,0.043888226,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1993,0,-0.003611146,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1994,0.033333333,0.645350603,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1995,0.032258065,0.008906771,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1996,0.0625,0.104156052,1
Samoa,WSM,East Asia & Pacific,Upper middle income,1997,0.029411765,0.136323504,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1998,0.028571429,-0.060236924,0
Samoa,WSM,East Asia & Pacific,Upper middle income,1999,0.027777778,-0.043772018,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2000,0.054054054,0.034318928,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2001,0.025641026,0.009695069,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2002,0,0.048823002,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2003,0.05,0.169063533,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2004,-0.023809524,0.232790784,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2005,0.073170732,0.100643603,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2006,0.022727273,0.079582705,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2007,0.044444444,0.12053474,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2008,0.042553191,0.078320061,1
Samoa,WSM,East Asia & Pacific,Upper middle income,2009,0.040816327,-0.062414993,1
Samoa,WSM,East Asia & Pacific,Upper middle income,2010,0,0.125682911,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2011,0.078431373,0.102933168,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2012,-0.018181818,0.022560234,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2013,0,0.003806424,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2014,0.055555556,-0.024705975,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2015,0.122807018,0.034513871,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2016,0.046875,0.008714294,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2017,0.044776119,0.036649748,0
Samoa,WSM,East Asia & Pacific,Upper middle income,2018,0.044385527,-0.016723142,1
Samoa,WSM,East Asia & Pacific,Upper middle income,2019,0.065387659,0.032346844,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1969,0.212930564,0.030593175,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1970,0.282963139,0.150165562,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1971,0.32054996,0.278281744,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1972,0.176131634,0.283551211,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1973,0.35246501,0.473207866,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1974,0.038381529,1.890615848,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1975,-0.156441339,-0.020708239,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1976,0.218574631,0.301178354,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1977,0.163718875,0.101929549,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1978,-0.025798269,0.026970627,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1979,0.199784237,0.318722968,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1980,0.226336979,0.386947036,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1981,0.035828625,0.052656914,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1982,-0.099324833,-0.219731401,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1983,0.018640992,-0.208369728,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1984,-0.033105084,-0.127427506,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1985,0.108727873,-0.177822846,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1986,0.186650633,-0.203972762,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1987,-0.069192563,-0.059002719,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1988,0.061981252,-0.012796046,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1989,0.005792601,0.039200142,0
Saudi Arabia,SAU,Middle East & North Africa,High income,1990,-0.088162512,0.190613194,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1991,0.441549411,0.087942028,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1992,0.066151314,0.006196077,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1993,0.099108476,-0.056296581,1
Saudi Arabia,SAU,Middle East & North Africa,High income,1994,-0.018683771,-0.008583227,0
